"","subjid","weekday","ageyears","agegroup","language","order","timelinefirst","task","linenum","itemtype","itemnum","item","linelength","distfrommid","distfrommid2","response1","response2","response","correctr","prompts","exclude","DaysOfWeek_Correct","Num_Prompts","correctR","correct","dist.error","dist.error.a","resp.stat","resp.stat.1","item.stat","stat.correct","stat.correct.1","resp.remoteness","cor.remote"
"13239","21","2",4.063013699,"4","english","2",1,"timeline","3","deictic","2","yesterday",14,-1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13240","21","2",4.063013699,"4","english","2",1,"timeline","3","deictic","3","nextyear",14,3.5,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13241","21","2",4.063013699,"4","english","2",1,"timeline","3","deictic","4","nextweek",14,5.2,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13242","21","2",4.063013699,"4","english","2",1,"timeline","4","deictic","1","tomorrow",14,-6.1,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13243","21","2",4.063013699,"4","english","2",1,"timeline","4","deictic","2","yesterday",14,-2.6,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13244","21","2",4.063013699,"4","english","2",1,"timeline","4","deictic","3","beforeyesterday",14,-1.2,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13245","21","2",4.063013699,"4","english","2",1,"timeline","4","deictic","4","aftertomorrow",14,2.1,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13246","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,6,7,2,0,"0","2",7,0,1,1,1,0,0,0,1,NA,NA
"13247","21","2",4.063013699,"4","english","4",NA,"calendar","1","deictic","1","beforeyesterday",NA,NA,NA,3,2,2,2,1,0,NA,NA,2,1,0,0,0,0,0,1,1,2,"1"
"13248","21","2",4.063013699,"4","english","4",NA,"calendar","2","deictic","2","aftertomorrow",NA,NA,NA,5,6,6,6,1,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"13249","21","2",4.063013699,"4","english","4",NA,"calendar","3","deictic","3","yesterday",NA,NA,NA,7,2,2,3,1,0,NA,NA,3,0,1,1,0,1,0,1,0,2,"0"
"13250","21","2",4.063013699,"4","english","4",NA,"calendar","4","deictic","4","tomorrow",NA,NA,NA,3,6,6,5,1,0,NA,NA,5,0,-1,1,1,0,1,1,0,2,"0"
"13251","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"13252","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"13253","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,6,3,NA,0,NA,NA,2,0,-4,4,1,0,0,0,1,NA,NA
"13254","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,1,1,0,0,0,0,0,1,1,NA,NA
"13255","21","2",4.063013699,"4","english","4",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,1,4,NA,0,NA,NA,3,0,2,2,0,0,1,0,0,NA,NA
"13256","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,7,7,3,0,"0","3",7,1,0,0,1,0,0,0,1,NA,NA
"13257","22","3",5.621917808,"5","english","4",NA,"calendar","1","deictic","1","beforeyesterday",NA,NA,NA,3,3,3,2,1,0,NA,NA,2,0,-1,1,0,0,0,1,1,1,"0"
"13258","22","3",5.621917808,"5","english","4",NA,"calendar","2","deictic","2","aftertomorrow",NA,NA,NA,3,5,5,6,1,0,NA,NA,6,0,1,1,1,0,1,1,0,1,"0"
"13259","22","3",5.621917808,"5","english","4",NA,"calendar","3","deictic","3","yesterday",NA,NA,NA,3,NA,3,3,0,0,NA,NA,3,1,0,0,0,0,0,1,1,1,"1"
"13260","22","3",5.621917808,"5","english","4",NA,"calendar","4","deictic","4","tomorrow",NA,NA,NA,2,5,5,5,1,0,NA,NA,5,1,0,0,1,0,1,1,0,1,"1"
"13261","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA
"13262","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"13263","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,7,4,NA,0,NA,NA,3,0,-4,4,1,0,0,0,1,NA,NA
"13264","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,7,3,NA,0,NA,NA,2,0,-5,5,1,0,0,0,1,NA,NA
"13265","22","3",5.621917808,"5","english","4",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,6,5,NA,0,NA,NA,4,0,-2,2,1,0,1,1,0,NA,NA
"13266","22","3",5.621917808,"5","english","2",0,"timeline","1","event","1","lastbday",14,-3.8,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13267","22","3",5.621917808,"5","english","2",0,"timeline","1","event","2","dinner",14,4,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13268","22","3",5.621917808,"5","english","2",0,"timeline","1","event","3","nextbday",14,1.4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13269","22","3",5.621917808,"5","english","2",0,"timeline","1","event","4","breakfast",14,-5.6,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13270","22","3",5.621917808,"5","english","2",0,"timeline","2","deictic","1","thismorning",14,5.4,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,1,0,0,0,NA,NA
"13271","22","3",5.621917808,"5","english","2",0,"timeline","2","deictic","2","tonight",14,5.7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13272","22","3",5.621917808,"5","english","2",0,"timeline","2","deictic","3","tomorrow",14,2,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13273","22","3",5.621917808,"5","english","2",0,"timeline","2","deictic","4","lastweek",14,-2.7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13274","22","3",5.621917808,"5","english","2",0,"timeline","3","deictic","1","lastyear",14,-6.2,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13275","22","3",5.621917808,"5","english","2",0,"timeline","3","deictic","2","yesterday",14,-3.7,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13276","22","3",5.621917808,"5","english","2",0,"timeline","3","deictic","3","nextyear",14,-1.9,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13277","22","3",5.621917808,"5","english","2",0,"timeline","3","deictic","4","nextweek",14,-0.8,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13278","22","3",5.621917808,"5","english","2",0,"timeline","4","deictic","1","tomorrow",14,-5.8,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13279","22","3",5.621917808,"5","english","2",0,"timeline","4","deictic","2","yesterday",14,-3.8,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13280","22","3",5.621917808,"5","english","2",0,"timeline","4","deictic","3","beforeyesterday",14,-4.7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13281","22","3",5.621917808,"5","english","2",0,"timeline","4","deictic","4","aftertomorrow",14,-2,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13282","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,4,7,3,0,"0","3",7,0,3,3,0,0,0,1,1,NA,NA
"13283","23","3",4.487671233,"4","english","3",NA,"calendar","1","deictic","1","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"13284","23","3",4.487671233,"4","english","3",NA,"calendar","2","deictic","2","beforeyesterday",NA,NA,NA,6,2,2,2,1,0,NA,NA,2,1,0,0,0,1,0,1,0,2,"1"
"13285","23","3",4.487671233,"4","english","3",NA,"calendar","3","deictic","3","aftertomorrow",NA,NA,NA,5,6,6,6,1,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"13286","23","3",4.487671233,"4","english","3",NA,"calendar","4","deictic","4","yesterday",NA,NA,NA,6,3,3,3,1,0,NA,NA,3,1,0,0,0,1,0,1,0,1,"1"
"13287","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"13288","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,1,2,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"13289","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,NA,4,NA,0,NA,NA,3,NA,NA,NA,0,0,0,1,1,NA,NA
"13290","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,1,3,NA,0,NA,NA,2,0,1,1,0,0,0,1,1,NA,NA
"13291","23","3",4.487671233,"4","english","3",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,5,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13292","23","3",4.487671233,"4","english","1",0,"timeline","1","event","1","breakfast",14,0.1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,1,0,0,0,NA,NA
"13293","23","3",4.487671233,"4","english","1",0,"timeline","1","event","2","nextbday",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13294","23","3",4.487671233,"4","english","1",0,"timeline","1","event","3","dinner",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13295","23","3",4.487671233,"4","english","1",0,"timeline","1","event","4","lastbday",14,0.3,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,1,0,0,0,NA,NA
"13296","23","3",4.487671233,"4","english","1",0,"timeline","2","deictic","1","lastweek",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,1,0,0,0,NA,NA
"13297","23","3",4.487671233,"4","english","1",0,"timeline","2","deictic","2","tomorrow",14,0.1,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13298","23","3",4.487671233,"4","english","1",0,"timeline","2","deictic","3","tonight",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13299","23","3",4.487671233,"4","english","1",0,"timeline","2","deictic","4","thismorning",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13300","23","3",4.487671233,"4","english","1",0,"timeline","3","deictic","1","nextweek",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13301","23","3",4.487671233,"4","english","1",0,"timeline","3","deictic","2","nextyear",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13302","23","3",4.487671233,"4","english","1",0,"timeline","3","deictic","3","yesterday",14,-6.9,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13303","23","3",4.487671233,"4","english","1",0,"timeline","3","deictic","4","lastyear",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13304","23","3",4.487671233,"4","english","1",0,"timeline","4","deictic","1","yesterday",14,0.1,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,1,1,0,0,0,NA,NA
"13305","23","3",4.487671233,"4","english","1",0,"timeline","4","deictic","2","tomorrow",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13306","23","3",4.487671233,"4","english","1",0,"timeline","4","deictic","3","aftertomorrow",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13307","23","3",4.487671233,"4","english","1",0,"timeline","4","deictic","4","beforeyesterday",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13308","24","4",6.364383562,"6","english","1",1,"timeline","1","event","1","breakfast",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13309","24","4",6.364383562,"6","english","1",1,"timeline","1","event","2","nextbday",14,0.6,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13310","24","4",6.364383562,"6","english","1",1,"timeline","1","event","3","dinner",14,-0.1,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13311","24","4",6.364383562,"6","english","1",1,"timeline","1","event","4","lastbday",14,-1.3,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13312","24","4",6.364383562,"6","english","1",1,"timeline","2","deictic","1","lastweek",14,-0.3,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13313","24","4",6.364383562,"6","english","1",1,"timeline","2","deictic","2","tomorrow",14,-0.05,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13314","24","4",6.364383562,"6","english","1",1,"timeline","2","deictic","3","tonight",14,0.4,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13315","24","4",6.364383562,"6","english","1",1,"timeline","2","deictic","4","thismorning",14,-0.6,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13316","24","4",6.364383562,"6","english","1",1,"timeline","3","deictic","1","nextweek",14,0.6,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13317","24","4",6.364383562,"6","english","1",1,"timeline","3","deictic","2","nextyear",14,2.2,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13318","24","4",6.364383562,"6","english","1",1,"timeline","3","deictic","3","yesterday",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13319","24","4",6.364383562,"6","english","1",1,"timeline","3","deictic","4","lastyear",14,-1.1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13320","24","4",6.364383562,"6","english","1",1,"timeline","4","deictic","1","yesterday",14,-0.6,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13321","24","4",6.364383562,"6","english","1",1,"timeline","4","deictic","2","tomorrow",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13322","24","4",6.364383562,"6","english","1",1,"timeline","4","deictic","3","aftertomorrow",14,0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13323","24","4",6.364383562,"6","english","1",1,"timeline","4","deictic","4","beforeyesterday",14,-1,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13324","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,7,7,NA,0,"0","1",7,1,0,0,1,0,0,0,1,NA,NA
"13325","24","4",6.364383562,"6","english","3",NA,"calendar","1","deictic","1","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"13326","24","4",6.364383562,"6","english","3",NA,"calendar","2","deictic","2","beforeyesterday",NA,NA,NA,5,3,3,2,1,0,NA,NA,2,0,-1,1,0,1,0,1,0,1,"0"
"13327","24","4",6.364383562,"6","english","3",NA,"calendar","3","deictic","3","aftertomorrow",NA,NA,NA,6,NA,6,6,0,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"13328","24","4",6.364383562,"6","english","3",NA,"calendar","4","deictic","4","yesterday",NA,NA,NA,5,3,3,3,1,0,NA,NA,3,1,0,0,0,1,0,1,0,1,"1"
"13329","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA
"13330","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"13331","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,5,5,NA,0,NA,NA,4,0,-1,1,1,0,0,0,1,NA,NA
"13332","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,4,4,NA,0,NA,NA,3,0,-1,1,0,0,0,1,1,NA,NA
"13333","24","4",6.364383562,"6","english","3",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,6,6,NA,0,NA,NA,5,0,-1,1,1,0,1,1,0,NA,NA
"13334","25","4",4.02739726,"4","english","1",1,"timeline","1","event","1","breakfast",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13335","25","4",4.02739726,"4","english","1",1,"timeline","1","event","2","nextbday",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13336","25","4",4.02739726,"4","english","1",1,"timeline","1","event","3","dinner",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13337","25","4",4.02739726,"4","english","1",1,"timeline","1","event","4","lastbday",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13338","25","4",4.02739726,"4","english","1",1,"timeline","2","deictic","1","lastweek",14,6.7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,1,0,0,0,NA,NA
"13339","25","4",4.02739726,"4","english","1",1,"timeline","2","deictic","2","tomorrow",14,-0.1,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13340","25","4",4.02739726,"4","english","1",1,"timeline","2","deictic","3","tonight",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13341","25","4",4.02739726,"4","english","1",1,"timeline","2","deictic","4","thismorning",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13342","25","4",4.02739726,"4","english","1",1,"timeline","3","deictic","1","nextweek",14,-0.2,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"13343","25","4",4.02739726,"4","english","1",1,"timeline","3","deictic","2","nextyear",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13344","25","4",4.02739726,"4","english","1",1,"timeline","3","deictic","3","yesterday",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13345","25","4",4.02739726,"4","english","1",1,"timeline","3","deictic","4","lastyear",14,-6.9,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13346","25","4",4.02739726,"4","english","1",1,"timeline","4","deictic","1","yesterday",14,0,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13347","25","4",4.02739726,"4","english","1",1,"timeline","4","deictic","2","tomorrow",14,7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13348","25","4",4.02739726,"4","english","1",1,"timeline","4","deictic","3","aftertomorrow",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13349","25","4",4.02739726,"4","english","1",1,"timeline","4","deictic","4","beforeyesterday",14,-7,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13350","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,0,7,4,0,"0","4",7,0,7,7,0,0,0,1,1,NA,NA
"13351","25","4",4.02739726,"4","english","4",NA,"calendar","1","deictic","1","beforeyesterday",NA,NA,NA,5,3,3,2,1,0,NA,NA,2,0,-1,1,0,1,0,1,0,1,"0"
"13352","25","4",4.02739726,"4","english","4",NA,"calendar","2","deictic","2","aftertomorrow",NA,NA,NA,5,6,6,6,1,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"13353","25","4",4.02739726,"4","english","4",NA,"calendar","3","deictic","3","yesterday",NA,NA,NA,5,3,3,3,1,0,NA,NA,3,1,0,0,0,1,0,1,0,1,"1"
"13354","25","4",4.02739726,"4","english","4",NA,"calendar","4","deictic","4","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"13355","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,2,1,NA,0,NA,NA,1,0,-1,1,0,0,1,0,0,NA,NA
"13356","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"13357","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,3,5,NA,0,NA,NA,4,0,1,1,0,0,0,1,1,NA,NA
"13358","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,3,4,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,NA,NA
"13359","25","4",4.02739726,"4","english","4",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,NA,6,NA,0,NA,NA,5,NA,NA,NA,0,0,1,0,0,NA,NA
"13360","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","1","daysofweek",NA,NA,NA,NA,NA,0,7,2,0,"0","2",7,0,7,7,0,0,0,1,1,NA,NA
"13361","26","5",4.701369863,"4","english","1",NA,"calendar","1","deictic","1","yesterday",NA,NA,NA,3,NA,3,3,0,0,NA,NA,3,1,0,0,0,0,0,1,1,1,"1"
"13362","26","5",4.701369863,"4","english","1",NA,"calendar","2","deictic","2","beforeyesterday",NA,NA,NA,2,NA,2,2,0,0,NA,NA,2,1,0,0,0,0,0,1,1,2,"1"
"13363","26","5",4.701369863,"4","english","1",NA,"calendar","3","deictic","3","tomorrow",NA,NA,NA,5,NA,5,5,0,0,NA,NA,5,1,0,0,1,1,1,1,1,1,"1"
"13364","26","5",4.701369863,"4","english","1",NA,"calendar","4","deictic","4","aftertomorrow",NA,NA,NA,6,NA,6,6,0,0,NA,NA,6,1,0,0,1,1,1,1,1,2,"1"
"13365","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","2","aftertoday",NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA
"13366","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","3","beforetoday",NA,NA,NA,NA,NA,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,NA,NA
"13367","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","4","today",NA,NA,NA,NA,NA,6,6,NA,0,NA,NA,5,0,-1,1,1,0,0,0,1,NA,NA
"13368","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","5","yesterday",NA,NA,NA,NA,NA,5,5,NA,0,NA,NA,4,0,-1,1,1,0,0,0,1,NA,NA
"13369","26","5",4.701369863,"4","english","1",NA,"calendar",NA,"verbal","6","tomorrow",NA,NA,NA,NA,NA,4,7,NA,0,NA,NA,6,0,2,2,0,0,1,0,0,NA,NA
"13370","26","5",4.701369863,"4","english","1",0,"timeline","1","event","1","breakfast",14,-5.4,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13371","26","5",4.701369863,"4","english","1",0,"timeline","1","event","2","nextbday",14,2.5,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"13372","26","5",4.701369863,"4","english","1",0,"timeline","1","event","3","dinner",14,5.9,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13373","26","5",4.701369863,"4","english","1",0,"timeline","1","event","4","lastbday",14,-6.4,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13374","26","5",4.701369863,"4","english","1",0,"timeline","2","deictic","1","lastweek",14,-6.3,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"13375","26","5",4.701369863,"4","english","1",0,"timeline","2","deictic","2","tomorrow",14,-3,NA,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"13376","26","5",4.701369863,"4","english","1",0,"timeline","2","deictic","3","tonight",14,0.5,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"13377","26","5",4.701369863,"4","english","1",0,"timeline","2","deictic","4","thismorning",14,-6.6,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"13378","26","5",4.701369863,"4","english","1",0,"timeline","3","deictic","1","nextweek",14,-1.7,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
