subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid_c1,distfrommid_c2,response1,response2,response,correctr,prompts,comments,exclude,experimenter
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,1,event,1,breakfast,0,14,-5.1,-5,,,1,2,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,1,event,2,nextbday,0,14,1.2,1.1,,,4,4,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,1,event,3,dinner,0,14,0.2,0.2,,,3,3,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,1,event,4,lastbday,0,14,-3.4,-3.4,,,2,1,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,2,deictic,1,lastweek,0,14,-1.5,-1.5,,,1,1,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,2,deictic,2,tomorrow,0,14,0.9,0.8,,,4,4,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,2,deictic,3,tonight,0,14,0.7,0.7,,,3,3,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,2,deictic,4,thismorning,0,14,-0.3,-0.2,,,2,2,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,3,deictic,1,nextweek,0,14,1.9,1.9,,,3,3,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,3,deictic,2,nextyear,0,14,3.1,3.1,,,4,4,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,3,deictic,3,yesterday,0,14,-0.5,-0.4,,,2,2,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,3,deictic,4,last year,0,14,-2.7,-2.7,,,1,1,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,4,deictic,1,yesterday,0,14,-1.2,-1.1,,,2,2,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,4,deictic,2,tomorrow,0,14,0.9,0.9,,,3,3,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,4,deictic,3,twofromnow,0,14,2.8,2.8,,,4,4,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,1,timeline,4,deictic,4,twoago,0,14,-2.8,-2.8,,,1,1,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,1,daysofweek,,,,,,,7,7,0,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,2,deictic,2,beforeyesterday,1,,,,2,,2,2,0,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,3,deictic,3,tomorrow,1,,,,5,,5,5,0,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,4,today,,,,,,,7,7,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,5,yesterday,,,,,,,6,6,,,,sa
119,148990,5/29/12,11/10/19,1,2721,7.454794521,7,english,1,lab,1,,calendar,,verbal,6,tomorrow,,,,,,,1,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,1,event,1,breakfast,1,14,0,,,,2,2,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,1,event,2,nextbday,1,14,7,,,,4,4,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,1,event,3,dinner,1,14,-7,,,,1,3,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,1,event,4,lastbday,1,14,3.2,,,,3,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,2,deictic,1,lastweek,1,14,0,,,,2,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,2,deictic,2,tomorrow,1,14,7,,,,4,4,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,2,deictic,3,tonight,1,14,0,,,,1,3,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,2,deictic,4,thismorning,1,14,2.9,,,,3,2,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,3,deictic,1,nextweek,1,14,7,,,,4,3,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,3,deictic,2,nextyear,1,14,-0.1,,,,2,4,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,3,deictic,3,yesterday,1,14,-7,,,,1,2,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,3,deictic,4,last year,1,14,2.2,,,,3,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,4,deictic,1,yesterday,1,14,0,,,,1,2,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,4,deictic,2,tomorrow,1,14,7,,,,4,3,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,4,deictic,3,twofromnow,1,14,0,,,,2,4,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,1,1,timeline,4,deictic,4,twoago,1,14,3.8,,,,3,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,1,daysofweek,,,,,,,0,7,7,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,1,deictic,1,yesterday,1,,,,5,3,3,3,1,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,3,deictic,3,beforeyesterday,1,,,,3,3,3,2,1,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,4,deictic,4,aftertomorrow,1,,,,5,5,5,6,1,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,4,today,,,,,,,4,7,,,,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,5,yesterday,,,,,,,999,6,,"""today""",,sa
120,149629,8/31/15,11/10/19,1,1532,4.197260274,4,english,1,lab,2,,calendar,,verbal,6,tomorrow,,,,,,,2,1,,,,sa
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,1,daysofweek,,,,,,,7,7,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,2,deictic,2,beforeyesterday,1,,,,2,,2,2,0,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,3,deictic,3,tomorrow,1,,,,5,,5,5,0,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,4,today,,,,,,,2,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,5,yesterday,,,,,,,1,1,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,1,event,1,breakfast,1,14,-3,,,,1,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,1,event,2,nextbday,1,14,3.7,,,,3,4,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,1,event,3,dinner,1,14,5,,,,4,3,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,1,event,4,lastbday,1,14,-5.3,,,,1,1,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,2,deictic,1,lastweek,1,14,-2.9,,,,1,1,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,2,deictic,2,tomorrow,1,14,0.9,,,,4,4,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,2,deictic,3,tonight,1,14,0.3,,,,3,3,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,2,deictic,4,thismorning,1,14,-2,,,,2,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,3,deictic,1,nextweek,1,14,3,,,,3,3,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,3,deictic,2,nextyear,1,14,5.4,,,,4,4,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,3,deictic,3,yesterday,1,14,-1.3,,,,2,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,3,deictic,4,last year,1,14,-4.1,,,,1,1,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,4,deictic,1,yesterday,1,14,-2.5,,,,2,2,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,4,deictic,2,tomorrow,1,14,1.3,,,,3,3,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,4,deictic,3,twofromnow,1,14,3.4,,,,4,4,,,,pw
121,150392,4/13/15,11/12/19,3,1674,4.58630137,4,English ,1,lab,1,0,timeline,4,deictic,4,twoago,1,14,-4.4,,,,1,1,,,,pw
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,1,daysofweek,,,,,,,6,7,1,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,1,deictic,1,tomorrow,1,,,,5,,5,5,0,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,2,deictic,2,beforeyesterday,1,,,,3,3,3,2,1,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,3,deictic,3,aftertomorrow,1,,,,5,5,5,6,1,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,4,deictic,4,yesterday,1,,,,3,,3,3,0,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,4,today,,,,,,,1,1,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,5,yesterday,,,,,,,7,7,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,7,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,1,event,1,breakfast,1,14,-5.6,-5.6,,,1,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,1,event,2,nextbday,1,14,3.2,3.2,,,3,4,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,1,event,3,dinner,1,14,4.3,4.3,,,4,3,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,1,event,4,lastbday,1,14,-3.8,-3.7,,,2,1,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,2,deictic,1,lastweek,1,14,-3.2,-3.3,,,2,1,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,2,deictic,2,tomorrow,1,14,-0.3,-0.3,,,3,4,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,2,deictic,3,tonight,1,14,2.4,2.4,,,4,3,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,2,deictic,4,thismorning,1,14,-6.4,-6.2,,,1,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,3,deictic,1,nextweek,1,14,1.6,1.4,,,1,3,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,3,deictic,2,nextyear,1,14,4,3.7,,,3,4,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,3,deictic,3,yesterday,1,14,-4.9,-5.2,,,2,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,3,deictic,4,last year,1,14,-6.3,-6.4,,,4,1,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,4,deictic,1,yesterday,1,14,-3.9,-4.1,,,2,2,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,4,deictic,2,tomorrow,1,14,2.2,2.8,,,3,3,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,4,deictic,3,twofromnow,1,14,4.4,4.2,,,4,4,,,,vj
122,136523,9/8/15,11/14/19,5,1528,4.18630137,4,English,1,Lab,1,0,timeline,4,deictic,4,twoago,1,14,-5.8,-6,,,1,1,,,,vj
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,1,daysofweek,,,,,,,7,7,1,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,1,deictic,1,tomorrow,1,,,,5,,5,5,0,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,2,deictic,2,beforeyesterday,1,,,,3,2,2,2,1,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,3,deictic,3,aftertomorrow,1,,,,6,,6,6,0,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,4,deictic,4,yesterday,1,,,,3,,3,3,0,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,4,today,,,,,,,6,6,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,5,yesterday,,,,,,,5,5,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,999,7,,"""I don’t know"" spanish",,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,1,event,1,lastbday,1,14,-4,,,,1,1,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,1,event,2,dinner,1,14,3.5,,,,3,3,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,1,event,3,nextbday,1,14,4.2,,,,4,4,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,1,event,4,breakfast,1,14,-1.6,,,,2,2,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,2,deictic,1,thismorning,1,14,0,,,,2,2,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,2,deictic,2,tonight,1,14,3.9,,,,4,3,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,2,deictic,3,tomorrow,1,14,2,,,,3,4,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,2,deictic,4,lastweek,1,14,-3.1,,,,1,1,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,3,deictic,1,last year,1,14,-3.1,,,,2,1,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,3,deictic,2,yesterday,1,14,-4,,,,1,2,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,3,deictic,3,nextyear,1,14,2.7,,,,3,4,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,3,deictic,4,nextweek,1,14,4.8,,,,4,3,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,4,deictic,1,tomorrow,1,14,1.3,,,,3,3,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,4,deictic,2,yesterday,1,14,-0.8,,,,2,2,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,4,deictic,3,twoago,1,14,-1.7,,,,1,1,,spanish,,tm
123,147505,1/29/13,11/16/19,7,2482,6.8,6,english,0,Lab,2,,timeline,4,deictic,4,twofromnow,1,14,2.6,,,,4,4,,spanish,,tm
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,1,event,1,lastbday,1,14,-1.1,-1,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,1,event,2,dinner,1,14,0.2,0.2,,,3,3,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,1,event,3,nextbday,1,14,0.7,0.7,,,4,4,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,1,event,4,breakfast,1,14,0.1,-0.1,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,2,deictic,1,thismorning,1,14,-0.2,-0.2,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,2,deictic,2,tonight,1,14,0.2,0.2,,,3,3,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,2,deictic,3,tomorrow,1,14,0.4,0.4,,,4,4,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,2,deictic,4,lastweek,1,14,-2.5,-2.5,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,3,deictic,1,last year,1,14,-1.9,-1.9,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,3,deictic,2,yesterday,1,14,-0.1,-0.1,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,3,deictic,3,nextyear,1,14,1.5,1.5,,,4,4,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,3,deictic,4,nextweek,1,14,0.9,0.9,,,3,3,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,4,deictic,1,tomorrow,1,14,0.3,0.3,,,3,3,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,4,deictic,2,yesterday,1,14,-0.7,-0.6,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,4,deictic,3,twoago,1,14,-1.1,-1.1,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,1,timeline,4,deictic,4,twofromnow,1,14,0.7,0.7,,,4,4,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,1,daysofweek,,,,,6,7,7,7,1,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,2,deictic,2,tomorrow,1,,,,5,,5,5,0,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,3,deictic,3,beforeyesterday,1,,,,2,,2,2,0,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,4,deictic,4,aftertomorrow,1,,,,6,,6,6,0,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,4,today,,,,,,,2,2,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,5,yesterday,,,,,,,1,1,,chinese,,mp
124,150524,8/6/12,11/19/19,3,2661,7.290410959,7,english,0,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,,3,3,,,,mp
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,,0,7,3,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,1,deictic,1,yesterday,1,,,,3,,3,3,0,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,2,deictic,2,tomorrow,1,,,,3,6,6,5,1,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,3,deictic,3,beforeyesterday,1,,,,3,3,3,2,1,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,4,deictic,4,aftertomorrow,1,,,,3,5,5,6,1,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,2,1,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,2,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,4,today,,,,,,,999,5,,don’t know,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,5,yesterday,,,,,,,999,4,,don’t know ,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,,999,6,,don’t know,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,1,event,1,breakfast,999,14,-2.6,-2.7,,,2,2,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,1,event,2,nextbday,999,14,2.1,2,,,3,4,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,1,event,3,dinner,999,14,3.5,3.4,,,4,3,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,1,event,4,lastbday,999,14,-3.7,-3.8,,,1,1,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,2,deictic,1,lastweek,999,14,1.8,1.8,,,1,1,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,2,deictic,2,tomorrow,999,14,3.7,3.7,,,2,4,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,2,deictic,3,tonight,999,14,4.7,4.6,,,3,3,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,2,deictic,4,thismorning,999,14,5.5,5.5,,,4,2,,,,ah
125,146534,10/30/15,11/22/19,6,1484,4.065753425,4,English,1,Lab,1,0,timeline,3,deictic,1,nextweek,999,14,2.9,2.8,,,1,3,,,,ah
