subjid,ID,dob,dot,weekday,agedays,ageyears,agegroup,language,monolingual,site,order,timelinefirst,task,linenum,itemtype,itemnum,item,covered,linelength,distfrommid,response1,response2,response,correctr,prompts,comments,exclude
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,1,event,2,dinner,,14,6,,,4,3,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,1,event,3,nextbday,,14,-6.9,,,1,4,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,1,event,4,breakfast,,14,1.1,,,3,2,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,2,deictic,1,thismorning,,14,-4.6,,,1,2,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,2,deictic,2,tonight,,14,-1.1,,,2,3,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,2,deictic,3,tomorrow,,14,2.9,,,3,4,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,2,deictic,4,lastweek,,14,3.6,,,4,1,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,3,deictic,1,last year,,14,-3.6,,,1,1,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,3,deictic,2,yesterday,,14,0.1,,,3,2,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,3,deictic,3,nextyear,,14,1.3,,,2,4,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,3,deictic,4,nextweek,,14,1.2,,,4,3,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,4,deictic,1,tomorrow,,14,-4.5,,,1,3,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,4,deictic,2,yesterday,,14,-3.2,,,2,2,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,4,deictic,3,twoago,,14,-1,,,3,1,,,
95,149897,12/6/14,10/11/19,6,1770,4.849315068,4,,,Lab,2,,timeline,4,deictic,4,twofromnow,,14,1.1,,,4,4,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,1,event,1,breakfast,,14,6.9,,,3,2,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,1,event,2,nextbday,,14,7,,,4,4,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,1,event,3,dinner,,14,-7,,,1,3,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,1,event,4,lastbday,,14,6.8,,,2,1,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,2,deictic,1,lastweek,,14,7,,,4,1,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,2,deictic,2,tomorrow,,14,-0.1,,,2,4,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,2,deictic,3,tonight,,14,0,,,3,3,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,2,deictic,4,thismorning,,14,-7,,,1,2,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,3,deictic,1,nextweek,,14,-7,,,1,3,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,3,deictic,2,nextyear,,14,0,,,3,4,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,3,deictic,3,yesterday,,14,7,,,4,2,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,3,deictic,4,last year,,14,-6.9,,,2,1,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,4,deictic,1,yesterday,,14,0,,,2,2,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,4,deictic,2,tomorrow,,14,-7,,,1,3,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,1,,timeline,4,deictic,3,twofromnow,,14,6.9,,,3,4,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,1,,timeline,4,deictic,4,twoago,,14,7,,,4,1,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,1,daysofweek,,,,,,7,7,0,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,3,,calendar,1,deictic,1,tomorrow,,,,1,1,1,5,1,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,2,deictic,2,beforeyesterday,,,,1,1,1,2,1,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,3,,calendar,3,deictic,3,aftertomorrow,,,,1,1,1,6,1,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,4,deictic,4,yesterday,,,,1,3,3,3,1,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,1,1,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,3,beforetoday,,,,,,1,2,,,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,3,,calendar,,verbal,4,today,,,,,,,6,,January,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,5,yesterday,,,,,,,5,,6,
96,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,7,,5,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,1,event,1,lastbday,,14,6.7,,,,1,,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,1,event,2,dinner,,14,0.1,,,,3,,2,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,1,event,3,nextbday,,14,-6.8,,,,4,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,1,event,4,breakfast,,14,6.9,,,,2,,4,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,2,deictic,1,thismorning,,14,0.2,,,,2,,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,2,deictic,2,tonight,,14,6.8,,,,3,,4,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,2,deictic,3,tomorrow,,14,-6.7,,,,4,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,2,deictic,4,lastweek,,14,0.1,,,,1,,2,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,3,deictic,1,last year,,14,6.5,,,,1,,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,3,deictic,2,yesterday,,14,0.4,,,,2,,2,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,3,deictic,3,nextyear,,14,-6.8,,,,4,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,3,deictic,4,nextweek,,14,6.7,,,,3,,4,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,4,deictic,1,tomorrow,,14,-0.2,,,,3,,2,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,4,deictic,2,yesterday,,14,6.8,,,,2,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,4,deictic,3,twoago,,14,6.6,,,,1,,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,2,,timeline,4,deictic,4,twofromnow,,14,6.7,,,,4,,4,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,1,daysofweek,,,,,,,7,,7,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,1,deictic,1,tomorrow,,,,5,,,5,,5,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,2,deictic,2,beforeyesterday,,,,5,3,,2,1,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,3,deictic,3,aftertomorrow,,,,5,,,6,,5,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,4,deictic,4,yesterday,,,,5,3,,3,1,3,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,3,beforetoday,,,,,,,2,,1,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,4,today,,,,,,,6,,7,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,5,yesterday,,,,,,,5,,6,
97,149857,8/17/15,10/12/19,7,1517,4.156164384,4,,,Lab ,3,,calendar,,verbal,6,tomorrow,,,,,,,7,,don’t know,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,1,event,1,breakfast,,14,0.1,,,,2,,3,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,1,event,2,nextbday,,14,6.8,,,,4,,4,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,1,event,3,dinner,,14,-0.2,,,,3,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,1,event,4,lastbday,,14,-7,,,,1,,1,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,2,deictic,1,lastweek,,14,7,,,,1,,4,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,2,deictic,2,tomorrow,,14,6.8,,,,4,,3,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,2,deictic,3,tonight,,14,0.1,,,,3,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,2,deictic,4,thismorning,,14,-0.1,,,,2,,1,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,3,deictic,1,nextweek,,14,6.8,,,,3,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,3,deictic,2,nextyear,,14,6.9,,,,4,,3,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,3,deictic,3,yesterday,,14,-7,,,,2,,1,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,3,deictic,4,last year,,14,7,,,,1,,4,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,4,deictic,1,yesterday,,14,-7,,,,2,,1,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,4,deictic,2,tomorrow,,14,6.9,,,,3,,3,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,4,deictic,3,twofromnow,,14,7,,,,4,,4,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,1,,timeline,4,deictic,4,twoago,,14,-6.9,,,,1,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,1,daysofweek,,,,,,,7,,7,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,1,deictic,1,tomorrow,,,,5,,,5,,5,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,2,deictic,2,beforeyesterday,,,,2,,,2,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,3,deictic,3,aftertomorrow,,,,6,,,6,,6,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,4,deictic,4,yesterday,,,,3,,,3,,3,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,4,today,,,,,,,6,,5,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,5,yesterday,,,,,,,5,,5,
98,139038,3/22/14,10/12/19,7,2030,5.561643836,5,,,Lab,3,,calendar,,verbal,6,tomorrow,,,,,,,7,,7,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,1,daysofweek,,,,,,,7,0,7,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,1,deictic,1,yesterday,,,,,,,3,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,2,deictic,2,tomorrow,,,,,,,5,,5,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,3,deictic,3,beforeyesterday,,,,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,4,deictic,4,aftertomorrow,,,,,,,6,,6,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,4,today,,,,,,,7,,6,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,5,yesterday,,,,,,,6,,7,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,calendar,,verbal,6,tomorrow,,,,,,,1,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,1,event,1,lastbday,,14,-4.6,,,,1,,1,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,1,event,2,dinner,,14,5.5,,,,3,,4,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,1,event,3,nextbday,,14,1.2,,,,4,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,1,event,4,breakfast,,14,-0.7,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,2,deictic,1,thismorning,,14,-5.6,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,2,deictic,2,tonight,,14,4.7,,,,3,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,2,deictic,3,tomorrow,,14,7,,,,4,,4,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,2,deictic,4,lastweek,,14,-7,,,,1,,1,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,3,deictic,1,last year,,14,-7,,,,1,,1,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,3,deictic,2,yesterday,,14,-2.4,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,3,deictic,3,nextyear,,14,7,,,,4,,4,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,3,deictic,4,nextweek,,14,3.2,,,,3,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,4,deictic,1,tomorrow,,14,5.3,,,,3,,3,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,4,deictic,2,yesterday,,14,-6.8,,,,2,,2,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,4,deictic,3,twoago,,14,-7,,,,1,,1,
99,137278,10/27/13,10/13/19,1,2177,5.964383562,6,,,Lab,2,,timeline,4,deictic,4,twofromnow,,14,6.9,,,,4,,4,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,,7,1,6,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,1,deictic,1,beforeyesterday,,,,1,2,,2,1,2,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,2,deictic,2,aftertomorrow,,,,3,6,,6,1,6,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,3,deictic,3,yesterday,,,,,,,3,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,4,deictic,4,tomorrow,,,,,,,5,,5,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,4,today,,,,,,,7,,7,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,5,yesterday,,,,,,,6,,Can't remember,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,4,,calendar,,verbal,6,tomorrow,,,,,,,1,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,1,breakfast,,14,-2.7,,,,2,,2,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,2,nextbday,,14,6.6,,,,4,,4,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,3,dinner,,14,0,,,,3,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,4,lastbday,,14,-4.6,,,,1,,1,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,1,lastweek,,14,0.1,,,,1,,2,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,2,tomorrow,,14,7,,,,4,,4,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,3,tonight,,14,6.4,,,,3,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,4,thismorning,,14,-2.5,,,,2,,1,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,1,nextweek,,14,-6.7,,,,3,,1,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,2,nextyear,,14,6.1,,,,4,,4,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,3,yesterday,,14,0.1,,,,2,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,4,last year,,14,-2.9,,,,1,,2,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,1,yesterday,,14,-5.5,,,,2,,1,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,2,tomorrow,,14,1,,,,3,,3,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,3,twofromnow,,14,3.3,,,,4,,4,
100,147776,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,4,twoago,,14,-2.5,,,,1,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,1,breakfast,,14,-6,,,,2,,1,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,2,nextbday,,14,1.3,,,,4,,3,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,3,dinner,,14,5.9,,,,3,,4,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,1,event,4,lastbday,,14,-3.7,,,,1,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,1,lastweek,,14,-6.6,,,,1,,1,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,2,tomorrow,,14,-4.9,,,,4,,3,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,3,tonight,,14,-0.5,,,,3,,4,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,2,deictic,4,thismorning,,14,-5.4,,,,2,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,1,nextweek,,14,0,,,,3,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,2,nextyear,,14,-3.9,,,,4,,1,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,3,yesterday,,14,1.2,,,,2,,3,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,3,deictic,4,last year,,14,6.1,,,,1,,4,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,1,yesterday,,14,-6.4,,,,2,,1,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,2,tomorrow,,14,3.5,,,,3,,3,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,3,twofromnow,,14,7,,,,4,,4,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,timeline,4,deictic,4,twoago,,14,-2.2,,,,1,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,1,daysofweek,,,,,,,7,0,7,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,1,deictic,1,yesterday,,,,,,,3,,3,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,2,deictic,2,beforeyesterday,,,,,,,2,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,3,deictic,3,tomorrow,,,,,,,5,,5,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,4,deictic,4,aftertomorrow,,,,,,,6,,6,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,2,aftertoday,,,,,,,1,,1,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,3,beforetoday,,,,,,,2,,2,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,4,today,,,,,,,7,,Forgot,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,5,yesterday,,,,,,,6,,Forgot,
101,147777,9/12/14,10/13/19,1,1857,5.087671233,5,,,Lab,1,,calendar,,verbal,6,tomorrow,,,,,,,1,,Forgot,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,1,event,1,lastbday,,14,-1.5,,,2,1,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,1,event,2,dinner,,14,-4.9,,,1,3,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,1,event,3,nextbday,,14,-0.6,,,3,4,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,1,event,4,breakfast,,14,0.6,,,4,2,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,2,deictic,1,thismorning,,14,-4.9,,,1,2,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,2,deictic,2,tonight,,14,5.4,,,2,3,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,2,deictic,3,tomorrow,,14,6.4,,,3,4,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,2,deictic,4,lastweek,,14,6.7,,,4,1,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,3,deictic,1,last year,,14,6.6,,,3,1,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,3,deictic,2,yesterday,,14,6.8,,,4,2,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,3,deictic,3,nextyear,,14,6.3,,,2,4,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,3,deictic,4,nextweek,,14,6.1,,,1,3,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,4,deictic,1,tomorrow,,14,6.1,,,2,3,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,4,deictic,2,yesterday,,14,6.3,,,3,2,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,4,deictic,3,twoago,,14,6.8,,,4,1,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,2,,timeline,4,deictic,4,twofromnow,,14,5.3,,,1,4,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,,verbal,1,daysofweek,,,,,,3,7,4,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,1,deictic,1,beforeyesterday,,,,3,3,3,2,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,2,deictic,2,aftertomorrow,,,,3,5,5,6,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,3,deictic,3,yesterday,,,,3,,3,3,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,4,deictic,4,tomorrow,,,,5,,5,5,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,,verbal,2,aftertoday,,,,,,2,1,,,
102,136931,10/10/14,10/21/19,2,1837,5.032876712,5,"english, spanish",0,Lab,4,,calendar,,verbal,3,beforetoday,,,,,,1,2,,,
