"","X","subjid","weekday","ageyears","agegroup","language","order","timelinefirst","task","linenum","itemtype","itemnum","item","linelength","distfrommid","distfrommid_2","response1","response2","response","correctr","prompts","exclude","DaysOfWeek_Correct","Num_Prompts","correctR","correct","dist.error","dist.error.a","resp.stat","resp.stat.1","item.stat","stat.correct","stat.correct.1","resp.remoteness","cor.remote"
"7486",7486,"149",2,3.435616438,"3","english",2,NA,"timeline",4,"deictic",4,"aftertomorrow",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7487",7487,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",1,"daysofweek",NA,NA,NA,NA,NA,1,7,2,0,0,"2",7,0,6,6,0,0,0,1,1,NA,NA
"7488",7488,"149",2,3.435616438,"3","english",1,NA,"calendar",1,"deictic",1,"yesterday",NA,NA,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,1,1
"7489",7489,"149",2,3.435616438,"3","english",1,NA,"calendar",2,"deictic",2,"beforeyesterday",NA,NA,NA,5,3,3,2,NA,0,NA,NA,2,0,-1,1,0,1,0,1,0,1,0
"7490",7490,"149",2,3.435616438,"3","english",1,NA,"calendar",3,"deictic",3,"tomorrow",NA,NA,NA,3,6,6,5,NA,0,NA,NA,5,0,-1,1,1,0,1,1,0,2,0
"7491",7491,"149",2,3.435616438,"3","english",1,NA,"calendar",4,"deictic",4,"aftertomorrow",NA,NA,NA,3,NA,3,6,NA,0,NA,NA,6,0,3,3,0,0,1,0,0,1,0
"7492",7492,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",2,"aftertoday",NA,NA,NA,2,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,NA,NA
"7493",7493,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",3,"beforetoday",NA,NA,NA,1,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7494",7494,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",4,"today",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7495",7495,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",5,"yesterday",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7496",7496,"149",2,3.435616438,"3","english",1,NA,"calendar",NA,"verbal",6,"tomorrow",NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7497",7497,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",1,"daysofweek",NA,NA,NA,NA,NA,2,7,2,0,0,"2",7,0,5,5,0,0,0,1,1,NA,NA
"7498",7498,"150",2,3.775342466,"3","english",2,NA,"calendar",1,"deictic",1,"yesterday",NA,NA,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,1,1
"7499",7499,"150",2,3.775342466,"3","english",2,NA,"calendar",2,"deictic",2,"tomorrow",NA,NA,NA,3,6,6,5,NA,0,NA,NA,5,0,-1,1,1,0,1,1,0,2,0
"7500",7500,"150",2,3.775342466,"3","english",2,NA,"calendar",3,"deictic",3,"beforeyesterday",NA,NA,NA,3,3,3,2,NA,0,NA,NA,2,0,-1,1,0,0,0,1,1,1,0
"7501",7501,"150",2,3.775342466,"3","english",2,NA,"calendar",4,"deictic",4,"aftertomorrow",NA,NA,NA,5,6,6,6,NA,0,NA,NA,6,1,0,0,1,1,1,1,1,2,1
"7502",7502,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",2,"aftertoday",NA,NA,NA,1,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,NA,NA
"7503",7503,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",3,"beforetoday",NA,NA,NA,1,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7504",7504,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",4,"today",NA,NA,NA,6,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,1,0,1,0,NA,NA
"7505",7505,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",5,"yesterday",NA,NA,NA,5,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,1,0,1,0,NA,NA
"7506",7506,"150",2,3.775342466,"3","english",2,NA,"calendar",NA,"verbal",6,"tomorrow",NA,NA,NA,7,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,1,1,0,1,NA,NA
"7507",7507,"150",2,3.775342466,"3","english",2,NA,"timeline",1,"event",1,"lastbday",14,-7,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7508",7508,"150",2,3.775342466,"3","english",2,NA,"timeline",1,"event",2,"dinner",14,-2.9,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7509",7509,"150",2,3.775342466,"3","english",2,NA,"timeline",1,"event",3,"nextbday",14,4.5,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7510",7510,"150",2,3.775342466,"3","english",2,NA,"timeline",1,"event",4,"breakfast",14,-4.2,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7511",7511,"150",2,3.775342466,"3","english",2,NA,"timeline",2,"deictic",1,"thismorning",14,-6.7,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7512",7512,"150",2,3.775342466,"3","english",2,NA,"timeline",2,"deictic",2,"tonight",14,6.9,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"7513",7513,"150",2,3.775342466,"3","english",2,NA,"timeline",2,"deictic",3,"tomorrow",14,7,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7514",7514,"150",2,3.775342466,"3","english",2,NA,"timeline",2,"deictic",4,"lastweek",14,-7,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7515",7515,"150",2,3.775342466,"3","english",2,NA,"timeline",3,"deictic",1,"lastyear",14,-6.4,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7516",7516,"150",2,3.775342466,"3","english",2,NA,"timeline",3,"deictic",2,"yesterday",14,-1.7,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7517",7517,"150",2,3.775342466,"3","english",2,NA,"timeline",3,"deictic",3,"nextyear",14,6.3,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7518",7518,"150",2,3.775342466,"3","english",2,NA,"timeline",3,"deictic",4,"nextweek",14,3.7,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"7519",7519,"150",2,3.775342466,"3","english",2,NA,"timeline",4,"deictic",1,"tomorrow",14,1.9,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"7520",7520,"150",2,3.775342466,"3","english",2,NA,"timeline",4,"deictic",2,"yesterday",14,-1.2,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7521",7521,"150",2,3.775342466,"3","english",2,NA,"timeline",4,"deictic",3,"beforeyesterday",14,-3.2,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7522",7522,"150",2,3.775342466,"3","english",2,NA,"timeline",4,"deictic",4,"aftertomorrow",14,-2.4,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7523",7523,"151",2,3.857534247,"3","english",2,NA,"timeline",1,"event",1,"lastbday",14,-7,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7524",7524,"151",2,3.857534247,"3","english",2,NA,"timeline",1,"event",2,"dinner",14,0,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7525",7525,"151",2,3.857534247,"3","english",2,NA,"timeline",1,"event",3,"nextbday",14,7,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7526",7526,"151",2,3.857534247,"3","english",2,NA,"timeline",1,"event",4,"breakfast",14,7,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,1,1,0,0,0,NA,NA
"7527",7527,"151",2,3.857534247,"3","english",2,NA,"timeline",2,"deictic",1,"thismorning",14,-7,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7528",7528,"151",2,3.857534247,"3","english",2,NA,"timeline",2,"deictic",2,"tonight",14,0,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7529",7529,"151",2,3.857534247,"3","english",2,NA,"timeline",2,"deictic",3,"tomorrow",14,7,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7530",7530,"151",2,3.857534247,"3","english",2,NA,"timeline",2,"deictic",4,"lastweek",14,0,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7531",7531,"151",2,3.857534247,"3","english",2,NA,"timeline",3,"deictic",1,"lastyear",14,-7,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7532",7532,"151",2,3.857534247,"3","english",2,NA,"timeline",3,"deictic",2,"yesterday",14,0,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7533",7533,"151",2,3.857534247,"3","english",2,NA,"timeline",3,"deictic",3,"nextyear",14,0,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7534",7534,"151",2,3.857534247,"3","english",2,NA,"timeline",3,"deictic",4,"nextweek",14,7,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"7535",7535,"151",2,3.857534247,"3","english",2,NA,"timeline",4,"deictic",1,"tomorrow",14,-7,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7536",7536,"151",2,3.857534247,"3","english",2,NA,"timeline",4,"deictic",2,"yesterday",14,0,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7537",7537,"151",2,3.857534247,"3","english",2,NA,"timeline",4,"deictic",3,"beforeyesterday",14,7,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,1,1,0,0,0,NA,NA
"7538",7538,"151",2,3.857534247,"3","english",2,NA,"timeline",4,"deictic",4,"aftertomorrow",14,0,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7539",7539,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",1,"daysofweek",NA,NA,NA,NA,NA,2,7,2,0,0,"2",7,0,5,5,0,0,0,1,1,NA,NA
"7540",7540,"151",2,3.857534247,"3","english",3,NA,"calendar",1,"deictic",1,"tomorrow",NA,NA,NA,5,NA,5,5,NA,0,NA,NA,5,1,0,0,1,1,1,1,1,1,1
"7541",7541,"151",2,3.857534247,"3","english",3,NA,"calendar",2,"deictic",2,"beforeyesterday",NA,NA,NA,6,2,2,2,NA,0,NA,NA,2,1,0,0,0,1,0,1,0,2,1
"7542",7542,"151",2,3.857534247,"3","english",3,NA,"calendar",3,"deictic",3,"aftertomorrow",NA,NA,NA,2,5,5,6,NA,0,NA,NA,6,0,1,1,1,0,1,1,0,1,0
"7543",7543,"151",2,3.857534247,"3","english",3,NA,"calendar",4,"deictic",4,"yesterday",NA,NA,NA,6,2,2,3,NA,0,NA,NA,3,0,1,1,0,1,0,1,0,2,0
"7544",7544,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",2,"aftertoday",NA,NA,NA,2,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,NA,NA
"7545",7545,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",3,"beforetoday",NA,NA,NA,1,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7546",7546,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",4,"today",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7547",7547,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",5,"yesterday",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7548",7548,"151",2,3.857534247,"3","english",3,NA,"calendar",NA,"verbal",6,"tomorrow",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7549",7549,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",1,"daysofweek",NA,NA,NA,NA,NA,1,7,2,0,0,"2",7,0,6,6,0,0,0,1,1,NA,NA
"7550",7550,"152",2,3.956164384,"3","english",4,NA,"calendar",1,"deictic",1,"beforeyesterday",NA,NA,NA,3,2,2,2,NA,0,NA,NA,2,1,0,0,0,0,0,1,1,2,1
"7551",7551,"152",2,3.956164384,"3","english",4,NA,"calendar",2,"deictic",2,"aftertomorrow",NA,NA,NA,5,5,5,6,NA,0,NA,NA,6,0,1,1,1,1,1,1,1,1,0
"7552",7552,"152",2,3.956164384,"3","english",4,NA,"calendar",3,"deictic",3,"yesterday",NA,NA,NA,3,NA,3,3,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,1,1
"7553",7553,"152",2,3.956164384,"3","english",4,NA,"calendar",4,"deictic",4,"tomorrow",NA,NA,NA,5,NA,5,5,NA,0,NA,NA,5,1,0,0,1,1,1,1,1,1,1
"7554",7554,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",2,"aftertoday",NA,NA,NA,2,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,NA,NA
"7555",7555,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",3,"beforetoday",NA,NA,NA,2,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7556",7556,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",4,"today",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7557",7557,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",5,"yesterday",NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7558",7558,"152",2,3.956164384,"3","english",4,NA,"calendar",NA,"verbal",6,"tomorrow",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7559",7559,"152",2,3.956164384,"3","english",2,NA,"timeline",1,"event",1,"lastbday",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7560",7560,"152",2,3.956164384,"3","english",2,NA,"timeline",1,"event",2,"dinner",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7561",7561,"152",2,3.956164384,"3","english",2,NA,"timeline",1,"event",3,"nextbday",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7562",7562,"152",2,3.956164384,"3","english",2,NA,"timeline",1,"event",4,"breakfast",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7563",7563,"152",2,3.956164384,"3","english",2,NA,"timeline",2,"deictic",1,"thismorning",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7564",7564,"152",2,3.956164384,"3","english",2,NA,"timeline",2,"deictic",2,"tonight",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7565",7565,"152",2,3.956164384,"3","english",2,NA,"timeline",2,"deictic",3,"tomorrow",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7566",7566,"152",2,3.956164384,"3","english",2,NA,"timeline",2,"deictic",4,"lastweek",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7567",7567,"152",2,3.956164384,"3","english",2,NA,"timeline",3,"deictic",1,"lastyear",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7568",7568,"152",2,3.956164384,"3","english",2,NA,"timeline",3,"deictic",2,"yesterday",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7569",7569,"152",2,3.956164384,"3","english",2,NA,"timeline",3,"deictic",3,"nextyear",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7570",7570,"152",2,3.956164384,"3","english",2,NA,"timeline",3,"deictic",4,"nextweek",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7571",7571,"152",2,3.956164384,"3","english",2,NA,"timeline",4,"deictic",1,"tomorrow",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7572",7572,"152",2,3.956164384,"3","english",2,NA,"timeline",4,"deictic",2,"yesterday",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7573",7573,"152",2,3.956164384,"3","english",2,NA,"timeline",4,"deictic",3,"beforeyesterday",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7574",7574,"152",2,3.956164384,"3","english",2,NA,"timeline",4,"deictic",4,"aftertomorrow",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7575",7575,"153",2,3.767123288,"3","english",1,NA,"timeline",1,"event",1,"breakfast",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7576",7576,"153",2,3.767123288,"3","english",1,NA,"timeline",1,"event",2,"nextbday",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7577",7577,"153",2,3.767123288,"3","english",1,NA,"timeline",1,"event",3,"dinner",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7578",7578,"153",2,3.767123288,"3","english",1,NA,"timeline",1,"event",4,"lastbday",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7579",7579,"153",2,3.767123288,"3","english",1,NA,"timeline",2,"deictic",1,"lastweek",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7580",7580,"153",2,3.767123288,"3","english",1,NA,"timeline",2,"deictic",2,"tomorrow",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7581",7581,"153",2,3.767123288,"3","english",1,NA,"timeline",2,"deictic",3,"tonight",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7582",7582,"153",2,3.767123288,"3","english",1,NA,"timeline",2,"deictic",4,"thismorning",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7583",7583,"153",2,3.767123288,"3","english",1,NA,"timeline",3,"deictic",1,"nextweek",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7584",7584,"153",2,3.767123288,"3","english",1,NA,"timeline",3,"deictic",2,"nextyear",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7585",7585,"153",2,3.767123288,"3","english",1,NA,"timeline",3,"deictic",3,"yesterday",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7586",7586,"153",2,3.767123288,"3","english",1,NA,"timeline",3,"deictic",4,"lastyear",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7587",7587,"153",2,3.767123288,"3","english",1,NA,"timeline",4,"deictic",1,"yesterday",14,NA,NA,NA,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7588",7588,"153",2,3.767123288,"3","english",1,NA,"timeline",4,"deictic",2,"tomorrow",14,NA,NA,NA,NA,NA,3,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7589",7589,"153",2,3.767123288,"3","english",1,NA,"timeline",4,"deictic",3,"aftertomorrow",14,NA,NA,NA,NA,NA,4,NA,0,NA,NA,4,NA,NA,NA,0,0,1,0,0,NA,NA
"7590",7590,"153",2,3.767123288,"3","english",1,NA,"timeline",4,"deictic",4,"beforeyesterday",14,NA,NA,NA,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7591",7591,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",1,"daysofweek",NA,NA,NA,NA,NA,0,7,2,0,0,"2",7,0,7,7,0,0,0,1,1,NA,NA
"7592",7592,"153",2,3.767123288,"3","english",1,NA,"calendar",1,"deictic",1,"yesterday",NA,NA,NA,1,3,3,3,NA,0,NA,NA,3,1,0,0,0,0,0,1,1,1,1
"7593",7593,"153",2,3.767123288,"3","english",1,NA,"calendar",2,"deictic",2,"beforeyesterday",NA,NA,NA,3,3,3,2,NA,0,NA,NA,2,0,-1,1,0,0,0,1,1,1,0
"7594",7594,"153",2,3.767123288,"3","english",1,NA,"calendar",3,"deictic",3,"tomorrow",NA,NA,NA,3,6,6,5,NA,0,NA,NA,5,0,-1,1,1,0,1,1,0,2,0
"7595",7595,"153",2,3.767123288,"3","english",1,NA,"calendar",4,"deictic",4,"aftertomorrow",NA,NA,NA,6,NA,6,6,NA,0,NA,NA,6,1,0,0,1,1,1,1,1,2,1
"7596",7596,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",2,"aftertoday",NA,NA,NA,2,NA,NA,1,NA,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,NA,NA
"7597",7597,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",3,"beforetoday",NA,NA,NA,2,NA,NA,2,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7598",7598,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",4,"today",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7599",7599,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",5,"yesterday",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7600",7600,"153",2,3.767123288,"3","english",1,NA,"calendar",NA,"verbal",6,"tomorrow",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,0,1,0,0,NA,NA
"7601",7601,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"calendar",NA,"daysofweek",NA,NA,NA,7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7602",7602,"GTW_1",4,NA,"adult","english",1,1,"calendar ",1,"deictic",1,"yesterday",NA,NA,NA,3,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7603",7603,"GTW_1",4,NA,"adult","english",1,1,"calendar ",2,"deictic",2,"beforeyesterday",NA,NA,NA,2,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7604",7604,"GTW_1",4,NA,"adult","english",1,1,"calendar ",3,"deictic",3,"tomorrow",NA,NA,NA,5,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA
"7605",7605,"GTW_1",4,NA,"adult","english",1,1,"calendar ",4,"deictic",4,"aftertomorrow",NA,NA,NA,6,NA,6,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA
"7606",7606,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"verbal",2,"aftertoday",NA,NA,NA,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA
"7607",7607,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"verbal",3,"beforetoday",NA,NA,NA,2,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7608",7608,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"verbal",4,"today",NA,NA,NA,5,NA,5,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7609",7609,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"verbal",5,"yesterday",NA,NA,NA,4,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,NA,NA
"7610",7610,"GTW_1",4,NA,"adult","english",1,1,"calendar ",NA,"verbal",6,"tomorrow",NA,NA,NA,6,NA,6,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA
"7611",7611,"GTW_1",4,NA,"adult","english",1,1,"timeline",1,"event",1,"breakfast",14,-0.3,-0.3,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,0,0,0,1,1,NA,NA
"7612",7612,"GTW_1",4,NA,"adult","english",1,1,"timeline",1,"event",2,"nextbday",14,0.9,0.9,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
"7613",7613,"GTW_1",4,NA,"adult","english",1,1,"timeline",1,"event",3,"dinner",14,0.1,0.2,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,1,1,1,1,NA,NA
"7614",7614,"GTW_1",4,NA,"adult","english",1,1,"timeline",1,"event",4,"lastbday",14,-0.5,-0.5,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7615",7615,"GTW_1",4,NA,"adult","english",1,1,"timeline",2,"deictic",1,"lastweek",14,-0.3,-0.2,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,0,0,0,1,1,NA,NA
"7616",7616,"GTW_1",4,NA,"adult","english",1,1,"timeline",2,"deictic",2,"tomorrow",14,0.1,0.1,NA,NA,NA,NA,NA,0,NA,NA,4,NA,NA,NA,1,1,1,1,1,NA,NA
